gkz,Männer,Frauen,diff,class,text
62145,37907.96,29907.07,8000.889999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 8.000,89 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62146,38014.05,30875.87,7138.180000000004,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.138,18 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62147,36466.71,27597.44,8869.27,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 8.869,27 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62148,38910.05,31237.42,7672.630000000005,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.672,63 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62202,31062.91,27158.26,3904.6500000000015,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.904,65 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62205,33946.76,26023.46,7923.300000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.923,30 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62206,31492.1,28164.52,3327.579999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.327,58 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62209,32796.2,26637.16,6159.039999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.159,04 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62211,35255.02,27442.37,7812.649999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.812,65 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62214,34584.34,25923.39,8660.949999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 8.660,95 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62216,34210.1,29091.01,5119.09,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.119,09 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62219,33202.92,29496.21,3706.709999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.706,71 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62220,34821.82,29096.68,5725.139999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.725,14 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62226,33093.13,27119.68,5973.449999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.973,45 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62232,34077.16,28194.49,5882.670000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.882,67 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62233,34925.86,28169.07,6756.790000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.756,79 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62235,32914.04,26770.88,6143.16,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.143,16 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62242,34765.75,26278.26,8487.490000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 8.487,49 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62244,33010.22,27863.6,5146.620000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.146,62 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62245,33364.5,28140.54,5223.959999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.223,96 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62247,33912.72,29192.6,4720.120000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.720,12 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62252,32121.57,28695.67,3425.9000000000015,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.425,90 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62256,33949.34,27326.6,6622.739999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.622,74 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62262,33180.09,28562.86,4617.229999999996,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.617,23 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62264,33101.24,26660.02,6441.2199999999975,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.441,22 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62265,34830.17,27765.2,7064.9699999999975,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.064,97 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62266,33789.62,27707.92,6081.700000000004,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.081,70 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62267,32506.63,29672.55,2834.0800000000017,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 2.834,08 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62268,33822.62,26776.39,7046.230000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.046,23 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62269,34626.21,29018.08,5608.129999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.608,13 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62270,31706.09,26311.03,5395.060000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.395,06 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62271,33822.37,28827.97,4994.4000000000015,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.994,40 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62272,32849.74,24812.33,8037.409999999996,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 8.037,41 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62273,31532.54,28209.26,3323.2800000000025,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.323,28 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62274,30792.68,25319.46,5473.220000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.473,22 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62275,32814.73,26462.48,6352.250000000004,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.352,25 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62276,32244.11,25052.93,7191.18,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.191,18 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62277,34336.28,27676.46,6659.82,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.659,82 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62278,33033.38,27766.6,5266.779999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.266,78 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62279,31614.28,27995.92,3618.3600000000006,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.618,36 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62311,32621.67,25941.86,6679.809999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.679,81 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62314,34706.87,28762.83,5944.040000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.944,04 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62326,32170.3,26932.92,5237.380000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.237,38 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62330,31085.36,27271.28,3814.0800000000017,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.814,08 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62332,33559.51,26073.5,7486.010000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.486,01 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62335,32081.33,27745.55,4335.7800000000025,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.335,78 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62343,32721.69,27553.51,5168.18,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.168,18 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62368,32800.46,27252.98,5547.48,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.547,48 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62372,31906.64,26224.85,5681.790000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.681,79 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62375,32101.8,27971.26,4130.540000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.130,54 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62376,33082.27,30956.43,2125.8399999999965,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 2.125,84 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62377,32451.93,28648.52,3803.41,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.803,41 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62378,32668.45,27799.99,4868.459999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.868,46 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62379,31463.48,27143.68,4319.799999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.319,80 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62380,31778.46,26826.15,4952.309999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.952,31 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62381,34406.07,28267.7,6138.369999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.138,37 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62382,32561.82,28171.88,4389.939999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.389,94 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62383,30824.7,29389.91,1434.7900000000009,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 1.434,79 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62384,32335.96,27580.75,4755.209999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.755,21 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62385,34647.11,28109.01,6538.100000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.538,10 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62386,31858.43,27657.9,4200.529999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.200,53 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62387,31491.94,27085.15,4406.789999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.406,79 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62388,31640,26025.93,5614.07,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.614,07 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62389,32100.66,26243.94,5856.720000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.856,72 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
62390,31828.86,27541.42,4287.440000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.287,44 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70101,33334.45,31058.54,2275.909999999996,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 2.275,91 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70201,34996.82,27702.57,7294.25,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.294,25 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70202,35038.74,28471.89,6566.8499999999985,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.566,85 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70203,32748.86,27688.37,5060.490000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.060,49 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70204,37253.48,27695.17,9558.310000000005,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 9.558,31 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70205,32759.02,26746.36,6012.66,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.012,66 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70206,38431.03,26750.93,11680.099999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'>11.680,10 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70207,37251.14,30558.39,6692.75,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.692,75 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70208,32711.34,26266.46,6444.880000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.444,88 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70209,36814.08,31974.19,4839.890000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.839,89 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70210,35611.32,28205.86,7405.459999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.405,46 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70211,36951.4,30349.17,6602.230000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.602,23 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70212,35502.38,28694.31,6808.069999999996,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.808,07 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70213,35146.5,31367.97,3778.529999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.778,53 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70214,34157.05,27831.76,6325.2900000000045,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.325,29 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70215,35727.84,28384.9,7342.939999999995,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.342,94 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70216,34697.8,29744.47,4953.330000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.953,33 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70217,32527.99,26050.63,6477.360000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.477,36 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70218,33352.33,27080.18,6272.1500000000015,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.272,15 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70219,34607.56,29137.98,5469.579999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.469,58 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70220,31091.18,27446.25,3644.9300000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.644,93 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70221,33411.96,27979.16,5432.799999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.432,80 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70222,35102.18,26694.62,8407.560000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 8.407,56 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70223,33127.38,25498.37,7629.009999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.629,01 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70224,33377.33,26772.56,6604.77,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.604,77 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70301,37800.05,32409.77,5390.2800000000025,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.390,28 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70302,39822.47,34730.37,5092.0999999999985,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.092,10 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70303,36105.29,32221.18,3884.1100000000006,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.884,11 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70304,37722.42,32309.3,5413.119999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.413,12 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70305,37644.02,33057.02,4587,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.587,00 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70306,38882.65,33548.36,5334.290000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.334,29 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70307,36353.5,31952.27,4401.23,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.401,23 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70308,35650.47,29163.82,6486.6500000000015,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.486,65 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70309,38462.42,31868.06,6594.359999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.594,36 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70310,33703.32,27325.61,6377.709999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.377,71 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70311,37004.27,30323.82,6680.449999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.680,45 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70312,36576.45,31942.81,4633.639999999996,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.633,64 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70313,34043.03,28476.31,5566.7199999999975,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.566,72 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
